Text,Block1Type,Block1Stim,Block1Corr,Block2Type,Block2Stim,Block2Corr,Block3Type,Block3Stim,Block3Corr,Instruction_loop.thisRepN,Instruction_loop.thisTrialN,Instruction_loop.thisN,Instruction_loop.thisIndex,Block1_loop.thisRepN,Block1_loop.thisTrialN,Block1_loop.thisN,Block1_loop.thisIndex,Block2_loop.thisRepN,Block2_loop.thisTrialN,Block2_loop.thisN,Block2_loop.thisIndex,Block3_loop.thisRepN,Block3_loop.thisTrialN,Block3_loop.thisN,Block3_loop.thisIndex,welcome_text1.started,welcome_text1.stopped,welcome_text2.started,welcome_text2.stopped,welcome_text3.started,welcome_text3.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,instruct_text1.started,instruct_text1.stopped,instruct_text2.started,instruct_text2.stopped,instruct_resp1.keys,instruct_resp1.rt,instruct_resp1.started,instruct_resp1.stopped,start_text1.started,start_text1.stopped,start_text2.started,start_text2.stopped,start_resp1.keys,start_resp1.rt,start_resp1.started,start_resp1.stopped,image1.started,image1.stopped,text1.started,text1.stopped,key_resp1.keys,key_resp1.corr,key_resp1.rt,key_resp1.started,key_resp1.stopped,trialCorrect,feedback_text1.started,feedback_text1.stopped,break_text1.started,break_text1.stopped,break_resp1.keys,break_resp1.rt,break_resp1.started,break_resp1.stopped,start_text3.started,start_text3.stopped,start_text4.started,start_text4.stopped,start_resp2.keys,start_resp2.rt,start_resp2.started,start_resp2.stopped,image2.started,image2.stopped,text2.started,text2.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,feedback_text2.started,feedback_text2.stopped,break_text2.started,break_text2.stopped,break_resp2.keys,break_resp2.rt,break_resp2.started,break_resp2.stopped,start_text5.started,start_text5.stopped,start_text6.started,start_text6.stopped,start_resp3.keys,start_resp3.rt,start_resp3.started,start_resp3.stopped,image3.started,image3.stopped,text3.started,text3.stopped,key_resp3.keys,key_resp3.corr,key_resp3.rt,key_resp3.started,key_resp3.stopped,feedback_text3.started,feedback_text3.stopped,end_text1.started,end_text1.stopped,end_text2.started,end_text2.stopped,end_resp.keys,end_resp.rt,end_resp.started,end_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,Cond,stimuli/Small/10.jpg,right,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.77078813998378,None,96.77078813998378,None,left,0,1.2084986249974463,96.77078813998378,None,0,98.00352196299355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix1,stimuli/School/25.jpg,left,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.77200533199357,None,98.77200533199357,None,left,1,0.9732961929985322,98.77200533199357,None,1,99.77208144898759,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix2,stimuli/Dangerous/30.jpg,right,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.53684801099007,None,100.53684801099007,None,right,1,0.7103981719992589,100.53684801099007,None,1,101.27513079499477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix2,stimuli/Dangerous/42.jpg,right,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.05449798097834,None,102.05449798097834,None,right,1,0.7025095259887166,102.05449798097834,None,1,102.78809513599845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Cond,stimuli/Small/4.jpg,left,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.55472069999087,None,103.55472069999087,None,left,1,1.7025055779959075,103.55472069999087,None,1,105.28884382700198,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix2,stimuli/Dangerous/44.jpg,right,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.05422876900411,None,106.05422876900411,None,right,1,1.1084908230113797,106.05422876900411,None,1,107.18657161897863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Cond,stimuli/Small/39.jpg,left,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.95661168199149,None,107.95661168199149,None,left,1,3.1336565570090897,107.95661168199149,None,1,111.12269265399664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix2,stimuli/Dangerous/34.jpg,right,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.88803531898884,None,111.88803531898884,None,right,1,0.837384643004043,111.88803531898884,None,1,112.75732105699717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Cond,stimuli/Small/13.jpg,left,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.53877306400682,None,113.53877306400682,None,left,1,0.9236790020077024,113.53877306400682,None,1,114.48885709999013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix2,stimuli/Dangerous/6.jpg,right,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.2555456800037,None,115.2555456800037,None,right,1,0.766867700003786,115.2555456800037,None,1,116.04018739098683,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix2,stimuli/Dangerous/24.jpg,right,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.82281615800457,None,116.82281615800457,None,right,1,0.9205863940005656,116.82281615800457,None,1,117.77345731999958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Cond,stimuli/Small/20.jpg,left,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.53951969000627,None,118.53951969000627,None,left,1,1.2184836060041562,118.53951969000627,None,1,119.79001910999068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix2,stimuli/Dangerous/33.jpg,right,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.5560136679851,None,120.5560136679851,None,right,1,0.7418965219985694,120.5560136679851,None,1,121.32153458299581,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Cond,stimuli/Small/2.jpg,left,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.08797451099963,None,122.08797451099963,None,left,1,0.8659694870002568,122.08797451099963,None,1,122.97311449699919,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix2,stimuli/Dangerous/41.jpg,right,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.73922719000257,None,123.73922719000257,None,right,1,0.913698182994267,123.73922719000257,None,1,124.67247454298194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix1,stimuli/School/56.jpg,left,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.43926309997914,None,125.43926309997914,None,right,0,1.9254547739983536,125.43926309997914,None,0,127.38968572000158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Cond,stimuli/Small/57.jpg,right,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.15646513699903,None,128.15646513699903,None,left,0,0.6122706769965589,128.15646513699903,None,0,128.78874546298175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix2,stimuli/Dangerous/58.jpg,right,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.55592136699124,None,129.55592136699124,None,right,1,1.8293686649994925,129.55592136699124,None,1,131.40685566997854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Cond,stimuli/Small/58.jpg,left,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.17428853097954,None,132.17428853097954,None,left,1,1.436099270998966,132.17428853097954,None,1,133.63933365498087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix2,stimuli/Dangerous/20.jpg,right,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.40586472698487,None,134.40586472698487,None,right,1,0.9782847309834324,134.40586472698487,None,1,135.4076922579843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Cond,stimuli/Small/29.jpg,left,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.17742663098034,None,136.17742663098034,None,left,1,1.2414797829987947,136.17742663098034,None,1,137.4401014400064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix2,stimuli/Dangerous/46.jpg,right,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.2082100189873,None,138.2082100189873,None,right,1,1.8154883709794376,138.2082100189873,None,1,140.05607430098462,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix1,stimuli/School/10.jpg,left,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.82247518899385,None,140.82247518899385,None,right,0,1.625185093987966,140.82247518899385,None,0,142.47348947799765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix1,stimuli/School/50.jpg,left,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.24106969498098,None,143.24106969498098,None,left,1,0.9774070860003121,143.24106969498098,None,1,144.24169227600214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Cond,stimuli/Small/19.jpg,right,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.00770245699096,None,145.00770245699096,None,left,0,0.7066801019827835,145.00770245699096,None,0,145.741765793995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix1,stimuli/School/28.jpg,left,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.52560845698463,None,146.52560845698463,None,left,1,1.0778386650199536,146.52560845698463,None,1,147.62725858698832,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix1,stimuli/School/35.jpg,left,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.40824332399643,None,148.40824332399643,None,left,1,1.4559454180125613,148.40824332399643,None,1,149.89098959599505,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix1,stimuli/School/39.jpg,left,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.6581569169939,None,150.6581569169939,None,left,1,0.6701149439904839,150.6581569169939,None,1,151.35685680498136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Cond,stimuli/Small/42.jpg,right,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.1247770699847,None,152.1247770699847,None,right,1,0.8381721379992086,152.1247770699847,None,1,152.99044388500624,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix2,stimuli/Dangerous/31.jpg,right,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.760503366997,None,153.760503366997,None,right,1,1.3544501950091217,153.760503366997,None,1,155.14380909400643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Cond,stimuli/Small/25.jpg,left,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.92545032000635,None,155.92545032000635,None,left,1,0.6944576860114466,155.92545032000635,None,1,156.6442205159983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Cond,stimuli/Small/9.jpg,right,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.40876446600305,None,157.40876446600305,None,left,0,0.504034112993395,157.40876446600305,None,0,157.94274221698288,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix1,stimuli/School/9.jpg,left,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.7069832069974,None,158.7069832069974,None,left,1,0.761122673022328,158.7069832069974,None,1,159.4907296260062,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix1,stimuli/School/23.jpg,left,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.25825644898578,None,160.25825644898578,None,left,1,2.734233758004848,160.25825644898578,None,1,163.00769155600574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix1,stimuli/School/54.jpg,left,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.77586857398273,None,163.77586857398273,None,left,1,1.1234953649982344,163.77586857398273,None,1,164.92426496898406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Cond,stimuli/Small/43.jpg,right,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.69228615498287,None,165.69228615498287,None,left,0,0.7760904989845585,165.69228615498287,None,0,166.49120598999434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix2,stimuli/Dangerous/22.jpg,right,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.25936259899754,None,167.25936259899754,None,right,1,0.9787623319716658,167.25936259899754,None,1,168.25912003798294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix2,stimuli/Dangerous/43.jpg,right,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.02566984199802,None,169.02566984199802,None,right,1,0.7654946080001537,169.02566984199802,None,1,169.80994058898068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Cond,stimuli/Small/36.jpg,left,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.5763927549997,None,170.5763927549997,None,left,1,1.1115042809979059,170.5763927549997,None,1,171.70935749600176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix2,stimuli/Dangerous/38.jpg,right,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.47783188300673,None,172.47783188300673,None,right,1,1.1030839410086628,172.47783188300673,None,1,173.6097974719887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
,Fix1,stimuli/School/18.jpg,left,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.37577652500477,None,174.37577652500477,None,right,0,1.3309540849877521,174.37577652500477,None,0,175.72658451797906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Feb_24_1331,cal_abstract,2020.2.10,59.962203183115214,
