Text,Block1Type,Block1Stim,Block1Corr,Block2Type,Block2Stim,Block2Corr,Block3Type,Block3Stim,Block3Corr,Instruction_loop.thisRepN,Instruction_loop.thisTrialN,Instruction_loop.thisN,Instruction_loop.thisIndex,Block1_loop.thisRepN,Block1_loop.thisTrialN,Block1_loop.thisN,Block1_loop.thisIndex,Block2_loop.thisRepN,Block2_loop.thisTrialN,Block2_loop.thisN,Block2_loop.thisIndex,Block3_loop.thisRepN,Block3_loop.thisTrialN,Block3_loop.thisN,Block3_loop.thisIndex,welcome_text1.started,welcome_text1.stopped,welcome_text2.started,welcome_text2.stopped,welcome_text3.started,welcome_text3.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,instruct_text1.started,instruct_text1.stopped,instruct_text2.started,instruct_text2.stopped,instruct_resp1.keys,instruct_resp1.rt,instruct_resp1.started,instruct_resp1.stopped,start_text1.started,start_text1.stopped,start_text2.started,start_text2.stopped,start_resp1.keys,start_resp1.rt,start_resp1.started,start_resp1.stopped,image1.started,image1.stopped,text1.started,text1.stopped,key_resp1.keys,key_resp1.corr,key_resp1.rt,key_resp1.started,key_resp1.stopped,trialCorrect,feedback_text1.started,feedback_text1.stopped,break_text1.started,break_text1.stopped,break_resp1.keys,break_resp1.rt,break_resp1.started,break_resp1.stopped,start_text3.started,start_text3.stopped,start_text4.started,start_text4.stopped,start_resp2.keys,start_resp2.rt,start_resp2.started,start_resp2.stopped,image2.started,image2.stopped,text2.started,text2.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,feedback_text2.started,feedback_text2.stopped,break_text2.started,break_text2.stopped,break_resp2.keys,break_resp2.rt,break_resp2.started,break_resp2.stopped,start_text5.started,start_text5.stopped,start_text6.started,start_text6.stopped,start_resp3.keys,start_resp3.rt,start_resp3.started,start_resp3.stopped,image3.started,image3.stopped,text3.started,text3.stopped,key_resp3.keys,key_resp3.corr,key_resp3.rt,key_resp3.started,key_resp3.stopped,feedback_text3.started,feedback_text3.stopped,end_text1.started,end_text1.stopped,end_text2.started,end_text2.stopped,end_resp.keys,end_resp.rt,end_resp.started,end_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,Cond,stimuli/Small/10.jpg,right,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.8726675999933,None,174.8726675999933,None,left,0,6.8379957000142895,174.8726675999933,None,0,181.7271712999791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix1,stimuli/School/25.jpg,left,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.51127169997199,None,182.51127169997199,None,left,1,8.61043460003566,182.51127169997199,None,1,191.1674165999866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix2,stimuli/Dangerous/30.jpg,right,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.97551419999218,None,191.97551419999218,None,left,0,11.04634989995975,191.97551419999218,None,0,203.06196199997794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix2,stimuli/Dangerous/42.jpg,right,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.8666195999831,None,203.8666195999831,None,left,0,4.864778799994383,203.8666195999831,None,0,208.7496048999601,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Cond,stimuli/Small/4.jpg,left,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.57718540000496,None,209.57718540000496,None,right,0,3.555366500047967,209.57718540000496,None,0,213.1512619999703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix2,stimuli/Dangerous/44.jpg,right,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.94185110001126,None,213.94185110001126,None,right,1,5.590572500019334,213.94185110001126,None,1,219.56692249997286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Cond,stimuli/Small/39.jpg,left,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.3811008000048,None,220.3811008000048,None,right,0,6.441654899972491,220.3811008000048,None,0,226.85789230000228,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix2,stimuli/Dangerous/34.jpg,right,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.6460698999581,None,227.6460698999581,None,right,1,1.9764209000277333,227.6460698999581,None,1,229.66051369998604,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Cond,stimuli/Small/13.jpg,left,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.45262579998234,None,230.45262579998234,None,left,1,5.190139100013766,230.45262579998234,None,1,235.66847410000628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix2,stimuli/Dangerous/6.jpg,right,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.4804795999662,None,236.4804795999662,None,right,1,2.8821198999648914,236.4804795999662,None,1,239.3879158999771,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix2,stimuli/Dangerous/24.jpg,right,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.18689700000687,None,240.18689700000687,None,right,1,2.5357004000106826,240.18689700000687,None,1,242.75450939999428,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Cond,stimuli/Small/20.jpg,left,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.5350111000007,None,243.5350111000007,None,left,1,3.037298000010196,243.5350111000007,None,1,246.59181690000696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix2,stimuli/Dangerous/33.jpg,right,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.39325049996842,None,247.39325049996842,None,right,1,1.7702189999981783,247.39325049996842,None,1,249.19134690001374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Cond,stimuli/Small/2.jpg,left,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.98360179999145,None,249.98360179999145,None,left,1,2.449726600025315,249.98360179999145,None,1,252.46257019997574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix2,stimuli/Dangerous/41.jpg,right,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.262161199993,None,253.262161199993,None,right,1,1.2408118000021204,253.262161199993,None,1,254.52777340001194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix1,stimuli/School/56.jpg,left,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.31647580000572,None,255.31647580000572,None,left,1,1.6869402999873273,255.31647580000572,None,1,257.03069749998394,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Cond,stimuli/Small/57.jpg,right,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.8248419999727,None,257.8248419999727,None,left,0,1.3683572000009008,257.8248419999727,None,0,259.2353718999657,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix2,stimuli/Dangerous/58.jpg,right,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0159471000079,None,260.0159471000079,None,right,1,3.3077932000160217,260.0159471000079,None,1,263.36949599999934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Cond,stimuli/Small/58.jpg,left,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.15122820000397,None,264.15122820000397,None,left,1,2.8723623999976553,264.15122820000397,None,1,267.05594250001013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix2,stimuli/Dangerous/20.jpg,right,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.8791035999893,None,267.8791035999893,None,right,1,2.2546566000091843,267.8791035999893,None,1,270.1570369999972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Cond,stimuli/Small/29.jpg,left,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.9556726999581,None,270.9556726999581,None,left,1,2.0481152000138536,270.9556726999581,None,1,273.02713090000907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix2,stimuli/Dangerous/46.jpg,right,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.81943319999846,None,273.81943319999846,None,right,1,2.014324299991131,273.81943319999846,None,1,275.8628987999982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix1,stimuli/School/10.jpg,left,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.30634629999986,None,277.30634629999986,None,left,1,1.4662157999700867,277.30634629999986,None,1,278.79389949998586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix1,stimuli/School/50.jpg,left,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.56993100000545,None,279.56993100000545,None,left,1,2.0036625000066124,279.56993100000545,None,1,281.59888140001567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Cond,stimuli/Small/19.jpg,right,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.41733809997095,None,282.41733809997095,None,left,0,2.065249799983576,282.41733809997095,None,0,284.50047199998517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix1,stimuli/School/28.jpg,left,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.3011887999601,None,285.3011887999601,None,left,1,1.752376499993261,285.3011887999601,None,1,287.099852299958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix1,stimuli/School/35.jpg,left,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.9151789000025,None,287.9151789000025,None,left,1,3.6982672999729402,287.9151789000025,None,1,291.6401762999594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix1,stimuli/School/39.jpg,left,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.4150945000001,None,292.4150945000001,None,right,0,1.9697702000266872,292.4150945000001,None,0,294.44243019999703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Cond,stimuli/Small/42.jpg,right,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.2077511000098,None,295.2077511000098,None,right,1,1.3470061999978498,295.2077511000098,None,1,296.59192169999005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix2,stimuli/Dangerous/31.jpg,right,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.3860278999782,None,297.3860278999782,None,right,1,2.378384600044228,297.3860278999782,None,1,299.7932775999652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Cond,stimuli/Small/25.jpg,left,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.5961708999821,None,300.5961708999821,None,left,1,1.42852130002575,300.5961708999821,None,1,302.0472211999586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Cond,stimuli/Small/9.jpg,right,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.84624400001485,None,302.84624400001485,None,left,0,2.718317000020761,302.84624400001485,None,0,305.5983925999608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix1,stimuli/School/9.jpg,left,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.38871929998277,None,306.38871929998277,None,left,1,1.4361592999775894,306.38871929998277,None,1,307.86438230000203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix1,stimuli/School/23.jpg,left,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.645725600014,None,308.645725600014,None,left,1,1.8389408999937586,308.645725600014,None,1,310.51595209998777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix1,stimuli/School/54.jpg,left,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.30334869999206,None,311.30334869999206,None,left,1,2.1414075000211596,311.30334869999206,None,1,313.4726000999799,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Cond,stimuli/Small/43.jpg,right,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.25730419997126,None,314.25730419997126,None,left,0,1.907421100011561,314.25730419997126,None,0,316.20707870001206,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix2,stimuli/Dangerous/22.jpg,right,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.98157860001083,None,316.98157860001083,None,right,1,1.8629352999851108,316.98157860001083,None,1,318.8863543999614,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix2,stimuli/Dangerous/43.jpg,right,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.73127449996537,None,319.73127449996537,None,right,1,1.3032396000344306,319.73127449996537,None,1,321.0610866000061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Cond,stimuli/Small/36.jpg,left,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.8623249999946,None,321.8623249999946,None,left,1,1.3522827999549918,321.8623249999946,None,1,323.2436979999766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix2,stimuli/Dangerous/38.jpg,right,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0218889999669,None,324.0218889999669,None,right,1,1.092892299988307,324.0218889999669,None,1,325.14516630000435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
,Fix1,stimuli/School/18.jpg,left,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.95273859996814,None,325.95273859996814,None,right,0,1.6818826000089757,325.95273859996814,None,0,327.67790469998727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.L,001,2021_Feb_23_2059,cal_abstract,2020.2.10,59.92089242838738,
